text,label
【今日商学院：聪明人的办公室】●脸谱公司拟建的新办公楼，将成为全球最大的开放式办公空间：占地约四万平方米，却仅有一层，没有任何隔间；办公桌可随项目团队的组成与打散，迅速重组●开放式概念始于德国，相比传统的封闭式办公室，最大的好处在于：模糊了管理者和员工的组织界线，极大减少了交流的心理障碍，更容易激发“头脑风暴”●开放式办公空间，已风靡高科技公司。硅谷新秀“印象笔记”公司CEO利宾：我花最多时间想的，就是如何安排座位；因为这决定团队如何互补，如何让聪明人激发另一个聪明人。【海峡经济研究院】供稿，回复0取消免费赠阅*福建移动教育专线12581298,1
"全国十大橱柜品牌--中美合资【我乐厨柜】针对融科东南海小区业主样板橱柜招募中，您的服务顾问黄蓉-18874885459,89721747，体验店址：长沙各高端卖场。【我乐厨柜】",1
尊敬的客户，您于今日18点54分在中国移动北京公司网站进行了套餐资源查询，特此提醒。网上营业厅致力于为您提供“十分满意”的服务。,0
What time do u get out?,0
"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... ",0
have got * few things to do. may be in * pub later.,0
Oh yeah I forgot. U can only take 2 out shopping at once.,0
Kothi print out marandratha.,0
"公司今天带学员买入300223北京君正,明天冲高出货,请重点关注!如需操作请来电咨询:0763-6978808杨成老师(容维创富)",1
抵制假羊肉良心做企业.鼎盛客羊肉-还是那个味.即日起所售羊肉假一罚万.更有蔬菜免费活动.敬请到店品鉴.举报热线４００６００１７０【鼎盛客.】,1
接上:空格）期数，可选6、12、15、18、24期，询4007207888按2，或加“浦发银行信用卡中心”官方微信办理【浦发银行】,0
您5月底前发送HD6JXSH至10086次月起连续7个月每月最低消费15元。活动生效后第1-3个月每月获赠30分钟本地市话主及国际地区）收取长途费0.15元/分钟。询4001888199[遵化移动],1
And by when you're done I mean now,0
您好！截至到2014年04月10日21时30分，您定制的（1）预存返话费捆绑10元流量包，数据流量剩余70.0MB，本地移动数据流量剩余1.74MB，（2）全球通88商旅套餐，语音剩余274分钟，数据流量剩余30.0MB，（3）全球通套餐专属短信包，短信剩余0条，感谢您的使用。中国移动,0
All e best 4 ur exam later.,0
There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,0
还在担心骚扰电话，隐私泄漏么？让“360手机安全卫士”为你保驾护航吧，一键式安全扫描，手机加速，为您带来全方位隐私保护，让手机卸掉重担，运转如飞！亲，联通用户免流量费下载哟！下载地址：       http://hao.hb165.com/i/1/lqVbX4ln,1
That one week leave i put know that time. Why.,0
【万科中心】写字楼首座完美售罄，A座劲销70，68-1080平米纯高区写字楼盛情加推，年底交付，代租及租金汇付，收益在望！65666111【万科】,1
您尾号1707卡本次支付宝快捷支付签约的动态密码是114530。如有疑问，请尽快办理账户挂失或致电95528。【浦发银行】,0
FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts,1
"Some friends want me to drive em someplace, probably take a while",0
"匯豐：閣下已於2013-05-21 12:57經網上將HKD10,000.00轉往HSBC BROKING。查詢22333000",1
Why tired what special there you had,0
And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,0
Its  &lt;#&gt; k here oh. Should i send home for sale.,0
"17-26日平湖信谊康佳33周年厂庆生日直销惠！补后32吋LED1299,46吋智能网络LED3199！询15372318899[远洋电子]",1
您好！我是您单位的客户经理邓倩，如有移动请与我联系.电话13992244512祝您工作愉快！ 榆林移动榆阳分公司 客户经理:邓倩1 电话:13992244512 来源于10088,1
您账户1407于07月08日08:35直付通/快捷支付扣款人民币1.99[招商银行],0
ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,1
公司今天带学员操作了300223北京君正，明天冲高出货，请重点关注。如需操作此类牛股请来电咨询02029071470容维创富杨成老师,1
8月15-17日广州电子化学品展广交会馆举行，电子化学品金属净化、过滤技术先驱3M携低析出高过滤产品亮相，02089899213【振威展览】,1
Only once then after ill obey all yours.,0
Holy living christ what is taking you so long,0
Going for dinner.msg you after.,0
I can take you at like noon,0
政务核心，纯法式别墅 【柏庄香府】VIP会员火爆办理，最高享20万钜惠！258-368㎡城央逸墅即将公开！5999666【世纪众凯】,1
Dad went out oredi... ,0
还在担心骚扰电话，隐私泄漏么？让“360手机安全卫士”为你保驾护航吧，一键式安全扫描，手机加速，为您带来全方位隐私保护，让手机卸掉重担，运转如飞！亲，联通用户免流量费下载哟！下载地址：       http://hao.hb165.com/i/1/C6v1t86Y,1
您好！截至到2014年04月05日19时28分，您定制的（1）预存返话费捆绑10元流量包，数据流量剩余70.0MB，本地移动数据流量剩余14.68MB，（2）全球通88商旅套餐，语音剩余309分钟，数据流量剩余30.0MB，（3）全球通套餐专属短信包，短信剩余56条，感谢您的使用。中国移动,0
爆笑二货老外雷人囧事集锦  http://g.wo.com.cn/h1L/9qjnor&h=1&f=a11Hh,1
点击读信http://y.10086.cn/b?s=13n96,0
Cause I'm not freaky lol,0
邓总您还在花大量费用和时间开会吗？E聚网络视频会议能帮您省钱省力的开会和培训，节省百万会务费和差旅时间！客服18938945482【易聚网】,1
07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,1
"您尾号4118的信用卡27日18:05消费人民币1,204.00元。9积分兑哈根达斯，马上抢 t.cn/RPKtFnn 。[招商银行]",0
Yar else i'll thk of all sorts of funny things.,0
小西沟昌河维修站即日起开展活动1、保养送空滤、机滤，工时费8折。2、免费加注冷媒一瓶，截止6月30日。详询:7888252【小西沟昌河铃木】,1
葡萄牙50万欧元购房获欧盟身份，展会送免费考察名额！澳洲新西兰250万起拿绿卡！周日两点上海峻岭广场604亚美欧4006788122【宝锦】,1
WOT STUDENT DISCOUNT CAN U GET ON BOOKS?,0
"【携程网】【回复0000可屏蔽】您好,订单1082986450的机票发票将以EMS邮出,EMS编号1122348281403,请注意查收，如果有问题可致电EMS热线4008921183.",0
"正规银行小额贷 款,无需抵 押,最快三天放款.抵 押贷 款,利息低,额度可循环使用，随借随还.详情请致电13249164477",1
匯豐：即日至2013年6月30日憑匯豐白金Visa卡於衛訊電訊簽賬，可享8%回贈及精選貨品低至5折！查詢/取消接收27488033,1
"My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when can you get here?",0
PPS: 151624 (00:19:12)PPS網上購物2013********4422金額$450.08查詢23119876,1
昨建【601588北辰实业】今学员收益10！午盘2亿建周末强牛，周一有望漲停，现招学员参与操作，咨询速电4006330658【广福基金】,1
"城市快讯：任志强反驳房价太高：胸罩比房子贵得多,详情请点击：http://city.jx139.com/m?a=2b1d3b7ecI865025S2160M1",1
学工部:通知：今天晚上不上晚自习，到19：30之前全体回宿舍上自习，雪天路滑，注意安全,1
Sounds great! Are you home now?,0
尊敬的成量集团客户，明日（2013年5月21日）中午11:30新都移动将在该单位食堂开展集团存50送30元话费，赠送话费一次性立即到账，预存本金分月划拨，详询客户经理何小燕13908098804.,1
【华夏银行】尊敬的客户：您好！2014年11月11日0点-14日0点，通过华夏卡进行网购电子支付，即有机会获赠“双重大礼包”，奖品最高价值2222元，用华夏信用卡支付还有双倍消费积分赠送哟，“双11，华夏助您好事成双”。,0
本周六日大型澳大利亚房产展在广州圣丰索菲特酒店3楼举行，永久产权精装别墅，澳洲房产移民一站式服务，澳信集团4001122388【宏达佳】,1
月均1800元~45天突破外语，一对一外教上门授课满足全方位需求，2人同行1人8.8折~超值优惠，免费体验63149963,1
12月17日-21日，凡购买过暴风魔镜1的用户（不包括手工体验版），享受连续5天5折起优惠。今日9折优惠，请到魔镜官方网站购买www.mojing.cn【暴风影音】,0
早上好！今天打球可以来辉煌高尔夫俱乐部，球场奇美。18洞350元。联系电话13911788537[CEG],1
中国社科院在职金融博士课程班正在招生，金融界知名专家授课，汇聚政商企业精英，毕业符合条件授予经济学博士学位01062113519,1
Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412,1
学外语，请外教，英美加澳外教一对一面授辅导，考试短期突破，地道口语飞速提升！随时随地安排学习！月均仅需一千八！询：64682361【子曰】,1
Thats cool. How was your day?,0
欢迎光临太阳城百家乐现金大奉送，开户即送28元，最高周返水1.6提款快，信誉佳，真人 美女现场游戏。详情请登入www.tyc066.com,1
"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.",1
纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mgV/NRqdK,1
"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already",0
"""截止到2014年07月26日，您的帐户当月可用余额为0.00元。",0
节能补贴倒计时！格力空调5月18-26日，旺季前的大型促销，抓住最后时机，抓紧来抢购！京津公路天穆骨科旁。13821721462【海德电器】,1
You are not bothering me but you have to trust my answers. Pls.,0
"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy",0
For real tho this sucks. I can't even cook my whole electricity is out. And I'm hungry.,0
周至移动特为您推出联想278T智能手机，仅需199元，并赠价值30元礼品一份，详询客户经理田萌，电话13572572518。[周至移动],1
Might ax well im there.,0
【招商证券】财富收盘版：主板指数反复震荡中小盘回调，成交量逐渐萎缩显示市场有上涨乏力迹象，维持控制整体仓位谨防震荡回调的操作策略。仅供参考。,0
中央豪庭70-140两室-三室多种户型，东城核心绝版位置，学区房，紧邻中央商务区、行政办公区与东凯小学，徐丰华：13706478351,1
天天有礼，100%有奖！下载更新掌上生活4.2版本参加10元风暴！马上点 t.cn/RzWDvVG 。[招商银行],0
美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgp/15X9pZ,1
Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,1
“流量星人大比拼”活动开始啦！即日起至5月31日，使用流量来赢取流量星人称号，更有机会获得千元话费！还等什么，快来参加！       http://ah.kk3g.net/i/1/VlPW2cKZ,1
还在担心骚扰电话，隐私泄漏么？让“360手机安全卫士”为你保驾护航吧，一键式安全扫描，手机加速，为您带来全方位隐私保护，让手机卸掉重担，运转如飞！亲，联通用户免流量费下载哟！下载地址：       http://hao.hb165.com/i/1/mTehBZYI,1
